HBOS;ABOD;LDOF;LOF;INFLO;DBSCAN;ODC;OF;CLOPD;ROCF;CBLOF
11.516455647378354;-0.017607203419793434;2.8874304375129363;1.0054341514849032;11.314977967709714;0.7640354107789554;0.9175018341730353;;0.5371071182282598;0.005043239946002087;5.854115973238379
10.42125295046569;-0.002754102297566396;2.0075512782035463;0.9728170994868484;1.4903691153696526;0.3758539970406691;0.3531047851551591;;0.7026253361671524;0.0019512188925244756;11.712913682716865
11.152146640362371;-5.856605019844901e-05;0.8216481943987705;0.9676059286034684;3.6338412048668878;0.9999999999737997;0.096928902496087;;0.9111366933993302;0.0019512188925244756;14.441949243754582
11.531463771208122;-0.0019148417575016185;0.9368305651647428;0.9729780220312104;2.008313974918214;0.8297401848941813;0.4160894039141952;;1.047418041656865;0.0019512188925244756;4.699381201123128
11.152146640362371;-1.6648975383084201;1.0043957674301032;0.9735607281365477;1.1915298363122273;0.26237539608427635;0.7862550745403145;;1.0385658968105984;0.0019512188925244756;5.989148350073148
11.531463771208122;-0.9224199614010541;1.1762443222284646;0.9736786768327134;1.337855233659952;0.32367666807437573;0.7870952327963426;;1.167659868466671;0.0019512188925244756;6.057926162289808
11.055567131974641;-0.19322560706148698;1.2031244315708989;1.0002396128901776;2.798326579018273;0.0;0.5425354060025062;;0.2772351862422048;0.005043239946002087;5.130672356341344
11.055567131974641;-1.4908495466025524;0.9964210128294839;0.9998591115923207;1.0297419995724;0.6473271920738649;0.17229864110633944;;0.2487734190954935;0.005043239946002087;5.762983686325849
11.428425162865445;-2.51483862643881;0.7586493043604722;0.999815504287068;0.8244587513750107;0.809499809503289;0.22036194914499554;;0.4223281075940663;0.005043239946002087;4.633088643726021
10.443494052920512;-5.660719732372047;0.6676738495275485;0.9955902483559236;0.8339758212441771;0.810556381375608;0.21835825150100718;;0.3617461037962721;0.005043239946002087;4.58054502581999
9.880530368862468;-20.300669735867412;0.8790864530441044;0.9991124351235298;0.9492647030479516;0.0;0.58747067719626;;0.23387646366568113;0.005043239946002087;5.593811312513115
10.537903768387752;-11.508546835124315;0.9638368391145186;0.9989372979753632;1.0240309997907888;0.0;0.587934659664032;;0.2799819139626291;0.005043239946002087;5.630872490120841
11.055567131974641;-1.0744172730400872;0.797094464084947;0.9998155042870678;0.8595090555620225;0.809499809503639;0.22193382937190886;;0.30276282911361774;0.005043239946002087;4.720940063854376
12.040498241919574;-0.9334677034867304;1.0534422865661277;0.9999133614803084;1.126720536285079;0.8207157086045805;0.2233254288834263;;0.38832152832798067;0.005043239946002087;4.743191259247247
12.040498241919574;-0.24109980759104066;1.2531681586916465;0.9999133614803085;1.2813621998850437;0.8418861169769617;0.22688958048141053;;0.5463114859068506;0.005043239946002087;4.850734792552772
12.040498241919574;-0.01088372117689194;1.678250956409706;1.0011424094150567;1.8217889938323992;0.6602747506936696;0.17924020895448647;;0.3445986456489042;0.005043239946002087;5.8880920532615235
11.055567131974641;-713.8888888888787;1.1174446657009691;1.000470356860527;1.019871388272962;0.0;0.5410413753209901;;0.1770740570389383;0.005043239946002087;5.007811281201121
11.055567131974641;-1753.4722222242233;0.9034888772146461;1.0004110100616004;0.8631685673179395;0.0;0.5405071960011337;;0.15238733410601873;0.005043239946002087;4.960473649574735
11.055567131974641;-555.555555555619;0.5968089246595748;1.0004456391477212;0.6896420658496965;0.0;0.5408147484630226;;0.1309206574325786;0.005043239946002087;4.983540290609199
11.055567131974641;-555.555555555619;0.5968089246595748;1.0004456391477212;0.7413683882080804;0.0;0.5408147484630226;;0.1309206574325786;0.005043239946002087;4.983540290609199
11.055567131974641;-213.88888888876667;1.2674419991584787;1.0004753301408686;1.1173616624481195;0.0;0.5409474298166214;;0.1523873341060188;0.005043239946002087;4.9862359378719
11.055567131974641;-0.2416646445374733;1.1970685199481044;1.0011424094150565;1.4591564780430346;0.6805617174894432;0.17324731113604153;;0.1760763824484076;0.005043239946002087;5.8010834508867415
10.398193732449357;-13.000000000005755;1.8671946707023914;1.0003912356714753;1.6690183289650014;0.0;0.5401313634366297;;0.1760763824484076;0.005043239946002087;4.917448406249453
10.443494052920512;-0.22068147667717145;1.2377002674674378;1.0002301552012125;2.0282992591989366;0.08387461865312096;0.5393986391065452;;0.3856183748107881;0.005043239946002087;4.891707148647113
11.880339618343887;-3.9717694172730766;0.8557512586349709;0.9733447387031419;0.8761275214649024;0.028817004130657586;0.7836996976988904;;0.9988311114483023;0.0019512188925244756;5.8062686040210805
10.257823479360882;-90.56168118972018;0.685465872351014;0.973423560699953;0.8260778083158908;0.0;0.783807150048764;;0.8975551814653139;0.0019512188925244756;5.831310630850448
10.257823479360882;-161.93443940368093;0.7063268818000559;0.9734051959431257;1.0493363454156417;0.0;0.7836981174073525;;0.8216832477229208;0.0019512188925244756;5.826899269941167
10.257823479360882;-23.981524117534306;0.7319417255911908;0.9733490570059269;1.0180211383496696;0.0;0.7834800066040961;;0.7101876020887615;0.0019512188925244756;5.8143822385810315
10.794734240566658;-0.0008728768987861507;2.9789786680541535;1.0028910929162367;9.823946191122248;0.9999999998103705;0.5448993455132761;;0.5598817751525139;0.005043239946002087;5.337548484850066
10.794734240566658;-0.002537484925154347;2.8677031378435553;1.0000134503598708;3.3623819213959782;0.7817821096025745;0.22217596332298944;;0.4437173417106517;0.005043239946002087;4.647160274395233
10.161243970973151;-358.9143990928504;0.8755367190095852;0.9998271988574807;1.2900778161244773;0.3561923758926716;0.2174476229455358;;0.29701049511899663;0.005043239946002087;4.50864317969381
10.161243970973151;-27.713967230552267;1.057991747080408;0.9998271988574807;1.4886226265692484;0.6488765580963604;0.21671657403283717;;0.3070780279736606;0.005043239946002087;4.4903404591908815
10.161243970973151;-5.524851552821303;1.3407883669931513;0.9995911067345403;1.3847880548541716;3.8840869008926516e-12;0.1667879473045473;;0.27190855240728173;0.005043239946002087;5.6155963303400345
9.43035028107647;-62.044251458659154;0.6921260193227717;0.9995850328387494;0.9631948302053335;0.17800506325518514;0.16501260288605643;;0.17607638244843732;0.005043239946002087;5.629354139480068
9.43035028107647;-36.8749036127991;0.6497860991039642;0.9997798284575156;1.1546560169353233;0.7171572874100344;0.5388124144743073;;0.2065066812501516;0.005043239946002087;4.7645224134350865
9.43035028107647;-35.7383912170563;0.8065564021489631;0.9997236361174793;1.7135674104007563;0.5527864043312165;0.5387134576774403;;0.18937345595039842;0.005043239946002087;4.7778838232135055
9.503870571447868;-555.5555555555524;0.6152957264458546;0.9997201292712911;0.5896637311668643;0.0;0.5391585152613837;;0.16350636186923304;0.005043239946002087;4.842395980103779
9.503870571447868;-503.4722222222256;1.076691124043946;0.9997211099932025;1.1092499190283531;0.0;0.5394309553073493;;0.13092065743255865;0.005043239946002087;4.877888767502314
10.161243970973151;-203.47222222237417;0.7403886038306419;0.9994284699855776;0.8668601495958669;0.0016021359675033736;0.16901271576567123;;0.16206343843765122;0.005043239946002087;5.65193187415014
9.503870571447868;-265.5829488659992;0.7708005264365373;0.9993735814882081;0.8517043950942277;5.385372693826881e-26;0.16845255870558715;;0.11188979952641799;0.005043239946002087;5.647663111050151
9.503870571447868;-8888.888888888876;0.6129121816514441;0.9997211099932025;0.6885742851812001;0.0;0.5392817390166388;;0.11188979952641799;0.005043239946002087;4.859145894920757
9.503870571447868;-8888.888888888876;0.6129121816514441;0.9997211099932025;0.7330636730124572;0.0;0.5392817390166388;;0.11188979952641799;0.005043239946002087;4.859145894920757
9.503870571447868;-555.5555555555524;0.6152957264458546;0.9997201292712911;0.8136889616819447;0.0;0.5391585152613837;;0.16350636186923304;0.005043239946002087;4.842395980103779
10.161243970973151;-1080.246913580906;0.6202490173156365;0.9994234812198218;0.7122927323805402;4.8548310663575015e-12;0.16833425182007214;;0.13092065743255865;0.005043239946002087;5.64021107484976
10.161243970973151;-1.225907223894341;2.0800472000575194;0.999683087775441;1.8131119334735248;0.01941932429271998;0.17138633274075823;;0.2836093111141589;0.005043239946002087;5.674938074140411
10.161243970973151;-132.24524755428374;0.9297039473010806;0.9998271988574807;1.4022327162996977;0.30644964448775774;0.21790886725943306;;0.28912686299670415;0.005043239946002087;4.5210857393966775
10.161243970973151;-51.37455479195915;0.7605725547705549;0.9997374297909003;1.2700670226987505;0.3291796065496827;0.2150502592655063;;0.1760763824484076;0.005043239946002087;4.464854101236559
9.503870571447868;-1313.8888888884014;0.8377360070717257;0.9997289564357054;0.8051068871823691;0.0;0.21367946106325225;;0.15353901398683878;0.005043239946002087;4.4566782438110035
9.503870571447868;-1005.2469135799787;0.7735642105441266;0.9973225536542991;0.8013963795105578;1.097265352738147e-10;0.21392458832306638;;0.163506361869233;0.005043239946002087;4.4553581520429955
9.503870571447868;-397.91666666670693;0.6815801037827529;0.9994732597608843;0.7412577335436856;9.930136589638489e-26;0.16717230953172202;;0.1523873341060188;0.005043239946002087;5.625957050454948
9.503870571447868;-30.55555555555135;0.8103934223577802;0.9995834293159142;1.0389004158664539;7.960628430854255e-11;0.1657442829796734;;0.15238733410601882;0.005043239946002087;5.626584359724215
9.503870571447868;-2713.8888888886463;0.6721300279546094;0.9997289564357056;0.8433188190197403;2.294952670536276e-11;0.21396955957807337;;0.1118897995264181;0.005043239946002087;4.472817749016517
9.43035028107647;-15.4320987654532;0.6512724807876755;0.9931735738874465;0.8444296928803632;0.05131670202063779;0.21382508889428897;;0.16350636186923298;0.005043239946002087;4.496820291446417
9.52475999654371;-686.7283950615082;0.7212200706787484;1.0268329487081662;0.839678304316185;0.0;0.5870163551777757;;0.11188979952641807;0.005043239946002087;5.564326104749765
9.598280286915108;-66.66666666667578;0.6286331624110663;0.9680942600980549;0.8549073479869027;1.01877711097521e-10;0.5869972648015217;;0.13092065743255857;0.005043239946002087;5.561629707199113
9.43035028107647;-15.4320987654532;0.6512724807876755;0.9931735738874465;0.8638759812703176;0.05131670202063779;0.21382508889428897;;0.16350636186923298;0.005043239946002087;4.496820291446417
9.503870571447868;-1336.8055555551236;0.7530968404733017;0.9973225536542992;0.7902247976864639;0.0;0.21414882158421333;;0.13092065743257858;0.005043239946002087;4.469265477685883
9.503870571447868;-1406.2500000003538;0.7245271349956143;0.9951232790769096;0.9093274115683422;6.194473870514189e-11;0.2138557904645115;;0.11136374708445225;0.005043239946002087;4.478600598602149
9.52475999654371;-43.59861591694264;0.9148028576553996;1.0268904573527284;1.0830907032232273;0.0;0.5868994892022802;;0.13092065743257866;0.005043239946002087;5.557402720696033
9.52475999654371;-20.24153836812888;0.9394282359333764;1.09881169132282;0.8266613756531619;0.0;0.9613221007574781;;0.16206343843765128;0.005043239946002087;4.578397645465088
9.598280286915108;-66.66666666667578;0.6286331624110663;0.9680942600980549;0.8341798262707459;1.01877711097521e-10;0.5869972648015217;;0.13092065743255857;0.005043239946002087;5.561629707199113
9.598280286915108;-5.707734761789939;1.8261720576055456;0.9367064005889594;1.859537730898235;0.3221656102802365;0.5873882044429813;;0.20650668125015162;0.005043239946002087;5.588266725917764
9.598280286915108;-1380.5555555574153;0.6720568440124363;0.9681126230309974;0.885307665644712;1.0738853661824399e-10;0.5871921888437652;;0.13092065743255868;0.005043239946002087;5.574829593808195
9.43035028107647;-500.0000000005455;0.8764533022533156;0.9951302063132672;0.9025868222012606;0.05131670187398958;0.2143421927854394;;0.11188979952641796;0.005043239946002087;4.501331021915441
9.503870571447868;-19.879999999999587;0.7972131876615961;0.9995398897654175;1.1151343684020962;6.017400833504463e-11;0.16688971654928844;;0.15238733410601882;0.005043239946002087;5.652868488239261
9.600450079835598;-2.7385354162876054;0.7605059898058518;0.9731455553726935;0.8474342451614411;3.420301837569201e-12;0.7827562234542006;;0.5006615121360425;0.0019512188925244756;5.793953568953043
9.5269297894642;-33.51532252173612;0.6545654144141713;0.9731448230283885;0.7484044771309719;0.0048894295727215965;0.7828052699534469;;0.3511456613330724;0.0019512188925244756;5.80577650416605
10.160420059057707;-3.038782664169711;0.8443520239851222;0.9732101211294821;0.8075601411949394;0.02490017323372209;0.783354591743153;;0.353811199154222;0.0019512188925244756;5.874998914459301
10.87630562512462;-537.422839505976;0.8800000000000182;1.0015242049012487;1.655238094835343;0.16666666654308715;0.9141412034235312;;0.4078628286109611;0.005043239946002087;5.463691410404207
10.87630562512462;-7.913580246916326;1.055061775037579;0.9997046868055076;1.7077757493572878;0.6631599179753896;0.5398601155419261;;0.2618413148651372;0.005043239946002087;4.829601311508561
10.87630562512462;-2.9970444059981003;1.9489279489379618;0.999756617180543;2.2074053505579085;0.6060807010896423;0.21668053148256058;;0.2338764636656699;0.005043239946002087;4.630040505924904
10.158250266137216;-39.583333333329755;1.1105021815727922;0.9982708382514854;1.2265755864842605;0.0;0.587430020346737;;0.17707405703893836;0.005043239946002087;5.592470384365006
10.158250266137216;-0.005119674430017876;1.1030323387174723;1.5613287102023388;3.8364470695750956;0.999999999980015;1.336094292528589;;0.27829898950448123;0.005043239946002087;14.540726426145316
10.193364747733995;-22.039916999273476;0.5575432507596877;2.083272201986315;0.7375349541619358;1.0;2.0851594456125917;;0.3070780279736605;0.005043239946002087;34.51757125001703
10.193364747733995;-1.7083660417733974e-11;1.2272108220530709;2.3715375627394892;3.4479339704814445;0.9999999999999999;2.459753538513263;;0.2982989662287494;0.005043239946002087;44.514185660303866
10.193364747733995;-359.2847222221362;0.5294102448171135;2.083220830768778;0.6200327821493296;1.0;2.0851283398377074;;0.27998191396262917;0.005043239946002087;34.516600716177166
9.559874478140488;-470.7582461290481;0.5271380713940077;2.08317077305876;0.617441515895958;1.0;2.0850954421258634;;0.28175904852196204;0.005043239946002087;34.515485292836345
10.372339552595133;-200.27407016734048;0.5393768252203996;2.0832312787766374;0.6313442393539095;1.0;2.085130891288719;;0.3070780279736605;0.005043239946002087;34.51707874371761
10.242815355531114;-366.1265432097132;0.7692307692307625;1.0014922029563178;1.4865800862522445;2.916666659381864e-10;0.9140006509805771;;0.3804246542028031;0.005043239946002087;5.44621876425513
9.511809325729025;-2.1550982871514627e-05;1.7576762447997705;1.3282560540964032;3.3394386278614383;0.4209240067364079;0.5274260225829731;;0.8171274835691482;0.005114260839480078;12.011648088248249
9.511809325729025;-0.43754928378307484;1.064263538871309;1.1406618852823418;0.9282119656366155;0.0;0.3725765811939223;;0.742341837501154;0.005114260839480078;18.102777326663837
